Version:,1,,Date:,9/3/2015
98,2,480,960,93120
99,2,480,960,94080
100,2,480,960,95040
101,2,480,960,96000
102,2,480,960,96960
103,2,480,960,97920
104,2,480,960,98880
105,2,480,960,99840
106,2,480,960,100800
107,2,480,960,101760
108,2,480,960,102720
109,2,480,960,103680
110,2,480,960,104640
111,2,480,960,105600
112,2,480,960,106560
113,2,480,960,107520
114,2,480,960,108480
115,2,480,960,109440
116,2,480,960,110400
117,2,480,960,111360
118,2,480,960,112320
119,2,480,960,113280
120,2,480,960,114240
121,2,480,960,115200
122,2,480,960,116160
123,2,480,960,117120
124,2,480,960,118080
125,2,480,960,119040
126,2,480,960,120000
127,2,480,960,120960
128,2,480,960,121920
129,2,480,960,122880
130,2,480,960,123840
131,2,480,960,124800
132,2,480,960,125760
133,2,480,960,126720
134,2,480,960,127680
135,2,480,960,128640
136,2,480,960,129600
137,2,480,960,130560
138,2,480,960,131520
139,2,480,960,132480
140,2,480,960,133440
141,2,480,960,134400
142,2,480,960,135360
143,2,480,960,136320
144,2,480,960,137280
145,2,480,960,138240
146,2,480,960,139200
147,2,480,960,140160
148,2,480,960,141120
149,2,480,960,142080
150,2,480,960,143040
151,2,480,960,144000
152,2,480,960,144960
153,2,480,960,145920
154,2,480,960,146880
155,2,480,960,147840
156,2,480,960,148800
157,2,480,960,149760
158,2,480,960,150720
159,2,480,960,151680
160,2,480,960,152640
161,2,480,960,153600
162,2,480,960,154560
163,2,480,960,155520
164,2,480,960,156480
165,2,480,960,157440
166,2,480,960,158400
167,2,480,960,159360
168,2,480,960,160320
169,2,480,960,161280
170,2,480,960,162240
171,2,480,960,163200
172,2,480,960,164160
173,2,480,960,165120
174,2,480,960,166080
175,2,480,960,167040
176,2,480,960,168000
177,2,480,960,168960
178,2,480,960,169920
179,2,480,960,170880
180,2,480,960,171840
181,2,480,960,172800
182,2,480,960,173760
183,2,480,960,174720
184,2,480,960,175680
185,2,480,960,176640
186,2,480,960,177600
187,2,480,960,178560
188,2,480,960,179520
189,2,480,960,180480
190,2,480,960,181440
191,2,480,960,182400
192,2,480,960,183360
193,2,480,960,184320
194,2,480,960,185280
195,2,480,960,186240
196,2,480,960,187200
197,2,480,960,188160
198,2,480,960,189120
199,2,480,960,190080
200,2,480,960,191040
201,2,480,960,192000
202,2,480,960,192960
203,2,480,960,193920
204,2,480,960,194880
205,2,480,960,195840
206,2,480,960,196800
207,2,480,960,197760
208,2,480,960,198720
209,2,480,960,199680
210,2,480,960,200640
211,2,480,960,201600
212,2,480,960,202560
213,2,480,960,203520
214,2,480,960,204480
215,2,480,960,205440
216,2,480,960,206400
217,2,480,960,207360
218,2,480,960,208320
219,2,480,960,209280
220,2,480,960,210240
221,2,480,960,211200
222,2,480,960,212160
223,2,480,960,213120
224,2,480,960,214080
225,2,480,960,215040
226,2,480,960,216000
227,2,480,960,216960
228,2,480,960,217920
229,2,480,960,218880
230,2,480,960,219840
231,2,480,960,220800
232,2,480,960,221760
233,2,480,960,222720
234,2,480,960,223680
235,2,480,960,224640
236,2,480,960,225600
237,2,480,960,226560
238,2,480,960,227520
239,2,480,960,228480
240,2,480,960,229440
241,2,480,960,230400
242,2,480,960,231360
243,2,480,960,232320
244,2,480,960,233280
245,2,480,960,234240
246,2,480,960,235200
247,2,480,960,236160
248,2,480,960,237120
249,2,480,960,238080
250,2,480,960,239040
251,2,480,960,240000
252,2,480,960,240960
253,2,480,960,241920
254,2,480,960,242880
255,2,480,960,243840
256,2,480,960,244800
257,2,480,960,245760
258,2,480,960,246720
259,2,480,960,247680
260,2,480,960,248640
261,2,480,960,249600
262,2,480,960,250560
263,2,480,960,251520
264,2,480,960,252480
265,2,480,960,253440
266,2,480,960,254400
267,2,480,960,255360
268,2,480,960,256320
269,2,480,960,257280
270,2,480,960,258240
271,2,480,960,259200
272,2,480,960,260160
273,2,480,960,261120
274,2,480,960,262080
275,2,480,960,263040
276,2,480,960,264000
277,2,480,960,264960
278,2,480,960,265920
279,2,480,960,266880
280,2,480,960,267840
281,2,480,960,268800
282,2,480,960,269760
283,2,480,960,270720
284,2,480,960,271680
285,2,480,960,272640
286,2,480,960,273600
287,2,480,960,274560
288,2,480,960,275520
289,2,480,960,276480
290,2,480,960,277440
291,2,480,960,278400
292,2,480,960,279360
293,2,480,960,280320
294,2,480,960,281280
295,2,480,960,282240
296,2,480,960,283200
297,2,480,960,284160
298,2,480,960,285120
299,2,480,960,286080
300,2,480,960,287040
301,2,480,960,288000
302,2,480,960,288960
303,2,480,960,289920
304,2,480,960,290880
305,2,480,960,291840
306,2,480,960,292800
307,2,480,960,293760
308,2,480,960,294720
309,2,480,960,295680
310,2,480,960,296640
311,2,480,960,297600
312,2,480,960,298560
313,2,480,960,299520
314,2,480,960,300480
315,2,480,960,301440
316,2,480,960,302400
317,2,480,960,303360
318,2,480,960,304320
319,2,480,960,305280
320,2,480,960,306240
321,2,480,960,307200
322,2,480,960,308160
323,2,480,960,309120
324,2,480,960,310080
325,2,480,960,311040
326,2,480,960,312000
327,2,480,960,312960
328,2,480,960,313920
329,2,480,960,314880
330,2,480,960,315840
331,2,480,960,316800
332,2,480,960,317760
333,2,480,960,318720
334,2,480,960,319680
335,2,480,960,320640
336,2,480,960,321600
337,2,480,960,322560
338,2,480,960,323520
339,2,480,960,324480
340,2,480,960,325440
341,2,480,960,326400
342,2,480,960,327360
343,2,480,960,328320
344,2,480,960,329280
345,2,480,960,330240
346,2,480,960,331200
347,2,480,960,332160
348,2,480,960,333120
349,2,480,960,334080
350,2,480,960,335040
351,2,480,960,336000
352,2,480,960,336960
353,2,480,960,337920
354,2,480,960,338880
355,2,480,960,339840
356,2,480,960,340800
357,2,480,960,341760
358,2,480,960,342720
359,2,480,960,343680
360,2,480,960,344640
361,2,480,960,345600
362,2,480,960,346560
363,2,480,960,347520
364,2,480,960,348480
365,2,480,960,349440
366,2,480,960,350400
367,2,480,960,351360
368,2,480,960,352320
369,2,480,960,353280
370,2,480,960,354240
371,2,480,960,355200
372,2,480,960,356160
373,2,480,960,357120
374,2,480,960,358080
375,2,480,960,359040
376,2,480,960,360000
377,2,480,960,360960
378,2,480,960,361920
379,2,480,960,362880
380,2,480,960,363840
381,2,480,960,364800
382,2,480,960,365760
383,2,480,960,366720
384,2,480,960,367680
385,2,480,960,368640
386,2,480,960,369600
387,2,480,960,370560
388,2,480,960,371520
389,2,480,960,372480
390,2,480,960,373440
391,2,480,960,374400
392,2,480,960,375360
393,2,480,960,376320
394,2,480,960,377280
395,2,480,960,378240
396,2,480,960,379200
397,2,480,960,380160
398,2,480,960,381120
399,2,480,960,382080
400,2,480,960,383040
401,2,480,960,384000
402,2,480,960,384960
403,2,480,960,385920
404,2,480,960,386880
405,2,480,960,387840
406,2,480,960,388800
407,2,480,960,389760
408,2,480,960,390720
409,2,480,960,391680
410,2,480,960,392640
411,2,480,960,393600
412,2,480,960,394560
413,2,480,960,395520
414,2,480,960,396480
415,2,480,960,397440
416,2,480,960,398400
417,2,480,960,399360
418,2,480,960,400320
419,2,480,960,401280
420,2,480,960,402240
421,2,480,960,403200
422,2,480,960,404160
423,2,480,960,405120
424,2,480,960,406080
425,2,480,960,407040
426,2,480,960,408000
427,2,480,960,408960
428,2,480,960,409920
429,2,480,960,410880
430,2,480,960,411840
431,2,480,960,412800
432,2,480,960,413760
433,2,480,960,414720
434,2,480,960,415680
435,2,480,960,416640
436,2,480,960,417600
437,2,480,960,418560
438,2,480,960,419520
439,2,480,960,420480
440,2,480,960,421440
441,2,480,960,422400
442,2,480,960,423360
443,2,480,960,424320
444,2,480,960,425280
445,2,480,960,426240
446,2,480,960,427200
447,2,480,960,428160
448,2,480,960,429120
449,2,480,960,430080
450,2,480,960,431040
451,2,480,960,432000
452,2,480,960,432960
453,2,480,960,433920
454,2,480,960,434880
455,2,480,960,435840
456,2,480,960,436800
457,2,480,960,437760
458,2,480,960,438720
459,2,480,960,439680
460,2,480,960,440640
461,2,480,960,441600
462,2,480,960,442560
463,2,480,960,443520
464,2,480,960,444480
465,2,480,960,445440
466,2,480,960,446400
467,2,480,960,447360
468,2,480,960,448320
469,2,480,960,449280
470,2,480,960,450240
471,2,480,960,451200
472,2,480,960,452160
473,2,480,960,453120
474,2,480,960,454080
475,2,480,960,455040
476,2,480,960,456000
477,2,480,960,456960
478,2,480,960,457920
479,2,480,960,458880
480,2,480,960,459840
481,2,480,960,460800
482,2,480,960,461760
483,2,480,960,462720
484,2,480,960,463680
485,2,480,960,464640
486,2,480,960,465600
487,2,480,960,466560
488,2,480,960,467520
489,2,480,960,468480
490,2,480,960,469440
491,2,480,960,470400
492,2,480,960,471360
493,2,480,960,472320
494,2,480,960,473280
495,2,480,960,474240
496,2,480,960,475200
497,2,480,960,476160
498,2,480,960,477120
499,2,480,960,478080
500,2,480,960,479040
501,2,480,960,480000
502,2,480,960,480960
503,2,480,960,481920
504,2,480,960,482880
505,2,480,960,483840
506,2,480,960,484800
507,2,480,960,485760
508,2,480,960,486720
509,2,480,960,487680
510,2,480,960,488640
511,2,480,960,489600
512,2,480,960,490560
513,2,480,960,491520
514,2,480,960,492480
515,2,480,960,493440
516,2,480,960,494400
517,2,480,960,495360
518,2,480,960,496320
519,2,480,960,497280
520,2,480,960,498240
521,2,480,960,499200
522,2,480,960,500160
523,2,480,960,501120
524,2,480,960,502080
525,2,480,960,503040
526,2,480,960,504000
527,2,480,960,504960
528,2,480,960,505920
529,2,480,960,506880
530,2,480,960,507840
531,2,480,960,508800
532,2,480,960,509760
533,2,480,960,510720
534,2,480,960,511680
535,2,480,960,512640
536,2,480,960,513600
537,2,480,960,514560
538,2,480,960,515520
539,2,480,960,516480
540,2,480,960,517440
541,2,480,960,518400
542,2,480,960,519360
543,2,480,960,520320
544,2,480,960,521280
545,2,480,960,522240
546,2,480,960,523200
547,2,480,960,524160
548,2,480,960,525120
549,2,480,960,526080
549,2,480,960,526080
