Orch File,Name,..\..\Data\FullOrch.csv,Date,9/30/2015 12:44:24 PM,md5,45653674,version,1
Real Times File,Name,..\..\Data\Movement03Midi\Movement03Timing.csv,Date,9/3/2015 10:16:12 AM,md5,27973187,version,1
Measures Times File,Name,..\..\Data\Movement03Midi\Movement03Measures.csv,Date,9/3/2015 10:14:20 AM,md5,50833863,version,1
MIDI File,Name,..\..\Data\Movement03Midi\Movement03Clar.mid,Date,5/23/2015 8:03:08 PM,md5,2399524
Start Frame,End Frame,Note,Volume
0,401,0,0
402,423,74,60
424,444,72,63
445,464,79,66
465,505,77,50
506,608,75,70
609,629,74,54
630,670,74,50
671,1267,0,0
1268,1288,72,60
1289,1308,74,61
1309,1329,70,62
1330,1350,77,64
1351,1370,75,65
1371,1391,72,67
1392,1411,57,68
1412,1432,67,70
1433,1453,65,60
1454,1496,65,50
1497,2103,0,0
2104,2125,72,50
2126,2147,73,50
2148,2212,73,60
2213,2233,74,50
2234,2277,74,50
2278,2623,0,0
2624,2645,74,50
2646,2667,77,50
2668,2711,77,50
2712,2776,75,55
2777,2797,74,50
2798,3272,0,0
3273,3292,75,50
3293,3310,72,50
3311,3366,72,50
3367,3384,74,50
3385,3421,70,50
3422,3440,74,50
3441,3458,75,50
3459,3520,75,50
3521,3540,77,50
3541,3560,75,50
3561,3580,74,52
3581,3601,79,54
3602,3621,75,56
3622,3640,79,58
3641,3658,70,60
3659,3676,70,62
3677,3695,70,64
3696,3713,70,66
3714,3731,79,68
3732,3750,81,70
3751,3759,82,72
3760,3768,67,73
3769,3786,82,75
3787,3804,65,69
3805,3823,70,63
3824,3841,74,57
3842,3878,77,50
3879,3896,75,50
3897,3914,72,50
3915,4030,75,50
4031,4247,74,50
4248,4272,66,50
4273,4298,69,50
4299,4323,64,51
4324,4698,0,0
4699,4754,67,71
4755,4772,66,75
4773,5154,0,0
5155,5209,67,50
5210,5227,64,50
5228,5246,62,50
5247,5264,69,50
5265,5282,66,50
5283,5392,64,50
5393,5499,66,50
5500,5604,67,50
5605,5710,66,50
5711,5815,64,50
5816,5921,66,53
5922,6061,67,57
6062,6079,64,50
6080,6106,62,50
6107,6134,74,50
6135,6217,76,50
6218,6244,67,50
6245,6410,65,50
6411,6451,63,50
6452,6492,62,50
6493,6533,65,50
6534,6575,60,50
6576,6616,69,50
6617,6657,70,50
6658,6699,65,50
6700,6761,60,50
6762,6781,63,50
6782,6823,62,50
6824,6864,65,50
6865,7037,70,50
7038,7055,69,50
7056,7074,79,70
7075,7083,77,60
7084,7093,75,55
7094,7111,74,50
7112,7130,70,50
7131,7149,77,50
7150,7167,75,50
7168,7205,72,50
7206,7280,60,50
7281,7317,65,50
7318,7355,58,50
7356,7392,70,50
7393,7429,72,50
7430,7467,65,50
7468,7504,70,50
7505,7598,67,50
7599,7616,63,50
7617,7654,65,50
7655,7689,69,50
7690,7743,69,50
7744,7761,70,65
7762,7796,70,70
7797,7814,72,50
7815,7832,73,50
7833,7885,73,50
7886,7903,74,50
7904,7938,74,50
7939,7974,65,50
7975,8009,67,50
8010,8045,69,50
8046,8080,70,50
8081,8115,0,0
8116,8151,67,50
8152,8222,69,60
