Version:,4,,Date:,11/23/2015
122,1.5,480,960,93360
123,1.5,480,960,94320
124,1.5,480,960,95280
125,1.5,480,960,96240
126,1.5,480,960,97200
127,1.5,480,960,98160
128,1.5,480,960,99120
129,1.5,480,960,100080
130,1.5,480,960,101040
131,1.5,480,960,102000
132,1.5,480,960,102960
133,1.5,480,960,103920
134,1.5,480,960,104880
135,1.5,480,960,105840
136,1.5,480,960,106800
137,1.5,480,960,107760
138,1.5,480,960,108720
139,1.5,480,960,109680
140,1.5,480,960,110640
141,1.5,480,960,111600
142,1.5,480,960,112560
143,1.5,480,960,113520
144,1.5,480,960,114480
145,1.5,480,960,115440
146,1.5,480,960,116400
147,1.5,480,960,117360
148,1.5,480,960,118320
149,1.5,480,960,119280
150,1.5,480,960,120240
151,1.5,480,960,121200
152,1.5,480,960,122160
153,1.5,480,960,123120
154,1.5,480,960,124080
155,1.5,480,960,125040
156,1.5,480,960,126000
157,1.5,480,960,126960
158,1.5,480,960,127920
159,1.5,480,960,128880
160,1.5,480,960,129840
161,1.5,480,960,130800
162,1.5,480,960,131760
163,1.5,480,960,132720
164,1.5,480,960,133680
165,1.5,480,960,134640
166,1.5,480,960,135600
167,1.5,480,960,136560
168,1.5,480,960,137520
169,1.5,480,960,138480
170,1.5,480,960,139440
171,1.5,480,960,140400
172,1.5,480,960,141360
173,1.5,480,960,142320
174,1.5,480,960,143280
175,1.5,480,960,144240
176,1.5,480,960,145200
177,1.5,480,960,146160
178,1.5,480,960,147120
179,1.5,480,960,148080
180,1.5,480,960,149040
181,1.5,480,960,150000
182,1.5,480,960,150960
183,1.5,480,960,151920
184,1.5,480,960,152880
185,1.5,480,960,153840
186,1.5,480,960,154800
187,1.5,480,960,155760
188,1.5,480,960,156720
189,1.5,480,960,157680
190,1.5,480,960,158640
191,1.5,480,960,159600
192,1.5,480,960,160560
193,1.5,480,960,161520
194,1.5,480,960,162480
195,1.5,480,960,163440
196,1.5,480,960,164400
197,1.5,480,960,165360
198,1.5,480,960,166320
199,1.5,480,960,167280
200,1.5,480,960,168240
201,1.5,480,960,169200
202,1.5,480,960,170160
203,1.5,480,960,171120
204,1.5,480,960,172080
205,1.5,480,960,173040
206,1.5,480,960,174000
207,1.5,480,960,174960
208,1.5,480,960,175920
209,1.5,480,960,176880
210,1.5,480,720,177600
211,1.5,480,720,178320
212,1.5,480,720,179040
213,1.5,480,720,179760
214,1.5,480,720,180480
215,1.5,480,720,181200
216,1.5,480,720,181920
217,1.5,480,720,182640
218,1.5,480,720,183360
219,1.5,480,720,184080
220,1.5,480,720,184800
221,1.5,480,720,185520
222,1.5,480,720,186240
223,1.5,480,720,186960
224,1.5,480,720,187680
225,1.5,480,720,188400
226,1.5,480,720,189120
227,1.5,480,720,189840
228,1.5,480,720,190560
229,1.5,480,720,191280
230,1.5,480,720,192000
231,1.5,480,720,192720
232,1.5,480,720,193440
233,1.5,480,720,194160
234,1.5,480,720,194880
235,1.5,480,720,195600
236,1.5,480,720,196320
237,1.5,480,720,197040
238,1.5,480,720,197760
239,1.5,480,960,198720
240,1.5,480,960,199680
241,1.5,480,960,200640
242,1.5,480,960,201600
243,1.5,480,960,202560
244,1.5,480,960,203520
245,1.5,480,960,204480
246,1.5,480,960,205440
247,1.5,480,960,206400
248,1.5,480,960,207360
249,1.5,480,960,208320
250,1.5,480,960,209280
251,1.5,480,960,210240
252,1.5,480,960,211200
253,1.5,480,960,212160
254,1.5,480,960,213120
255,1.5,480,960,214080
256,1.5,480,960,215040
257,1.5,480,960,216000
258,1.5,480,960,216960
259,1.5,480,960,217920
260,1.5,480,960,218880
261,1.5,480,960,219840
262,1.5,480,960,220800
263,1.5,480,960,221760
264,1.5,480,960,222720
265,1.5,480,960,223680
266,1.5,480,960,224640
267,1.5,480,960,225600
268,1.5,480,960,226560
269,1.5,480,960,227520
270,1.5,480,960,228480
271,1.5,480,960,229440
272,1.5,480,960,230400
273,1.5,480,960,231360
274,1.5,480,960,232320
275,1.5,480,960,233280
276,1.5,480,960,234240
277,1.5,480,960,235200
278,1.5,480,960,236160
279,1.5,480,960,237120
280,1.5,480,960,238080
281,1.5,480,960,239040
282,1.5,480,960,240000
283,1.5,480,960,240960
284,1.5,480,960,241920
285,1.5,480,960,242880
286,1.5,480,960,243840
287,1.5,480,960,244800
288,1.5,480,960,245760
289,1.5,480,960,246720
290,1.5,480,960,247680
291,1.5,480,960,248640
292,1.5,480,960,249600
293,1.5,480,960,250560
294,1.5,480,960,251520
295,1.5,480,960,252480
296,1.5,480,960,253440
297,1.5,480,960,254400
298,1.5,480,960,255360
299,1.5,480,960,256320
300,1.5,480,960,257280
301,1.5,480,960,258240
302,1.5,480,960,259200
303,1.5,480,960,260160
304,1.5,480,960,261120
305,1.5,480,960,262080
306,1.5,480,960,263040
307,1.5,480,960,264000
308,1.5,480,960,264960
309,1.5,480,960,265920
310,1.5,480,960,266880
311,1.5,480,960,267840
312,1.5,480,960,268800
313,1.5,480,960,269760
314,1.5,480,960,270720
315,1.5,480,960,271680
316,1.5,480,960,272640
317,1.5,480,960,273600
318,1.5,480,960,274560
319,1.5,480,960,275520
320,1.5,480,960,276480
321,1.5,480,960,277440
322,1.5,480,960,278400
323,1.5,480,960,279360
324,1.5,480,960,280320
325,1.5,480,960,281280
326,1.5,480,960,282240
327,1.5,480,960,283200
328,1.5,480,960,284160
329,1.5,480,960,285120
330,1.5,480,960,286080
331,1.5,480,960,287040
332,1.5,480,1920,288960
333,1.5,480,720,289680
334,1.5,480,720,290400
335,1.5,480,720,291120
336,1.5,480,720,291840
337,1.5,480,720,292560
338,1.5,480,720,293280
339,1.5,480,720,294000
340,1.5,480,720,294720
341,1.5,480,720,295440
342,1.5,480,720,296160
343,1.5,480,720,296880
344,1.5,480,720,297600
345,1.5,480,720,298320
346,1.5,480,720,299040
347,1.5,480,720,299760
348,1.5,480,720,300480
349,1.5,480,720,301200
350,1.5,480,720,301920
351,1.5,480,720,302640
352,1.5,480,720,303360
353,1.5,480,720,304080
354,1.5,480,720,304800
355,1.5,480,720,305520
356,1.5,480,720,306240
357,1.5,480,720,306960
358,1.5,480,720,307680
359,1.5,480,720,308400
360,1.5,480,720,309120
361,1.5,480,720,309840
362,1.5,480,720,310560
363,1.5,480,720,311280
364,1.5,480,720,312000
365,1.5,480,720,312720
366,1.5,480,720,313440
367,1.5,480,720,314160
368,1.5,480,720,314880
369,1.5,480,720,315600
370,1.5,480,720,316320
371,1.5,480,720,317040
372,1.5,480,720,317760
373,1.5,480,720,318480
374,1.5,480,720,319200
375,1.5,480,720,319920
376,1.5,480,720,320640
377,1.5,480,720,321360
378,1.5,480,720,322080
379,1.5,480,720,322800
380,1.5,480,720,323520
381,1.5,480,720,324240
382,1.5,480,720,324960
383,1.5,480,720,325680
384,1.5,480,720,326400
385,1.5,480,720,327120
386,1.5,480,720,327840
387,1.5,480,720,328560
388,1.5,480,720,329280
389,1.5,480,720,330000
390,1.5,480,720,330720
391,1.5,480,720,331440
392,1.5,480,720,332160
393,1.5,480,720,332880
394,1.5,480,720,333600
395,1.5,480,720,334320
396,1.5,480,720,335040
397,1.5,480,720,335760
398,1.5,480,720,336480
399,1.5,480,720,337200
400,1.5,480,720,337920
401,1.5,480,720,338640
402,1.5,480,720,339360
403,1.5,480,720,340080
404,1.5,480,720,340800
405,1.5,480,720,341520
406,1.5,480,720,342240
407,1.5,480,720,342960
408,1.5,480,720,343680
409,1.5,480,720,344400
410,1.5,480,720,345120
411,1.5,480,720,345840
412,1.5,480,720,346560
413,1.5,480,720,347280
414,1.5,480,720,348000
415,1.5,480,720,348720
416,1.5,480,720,349440
417,1.5,480,720,350160
418,1.5,480,720,350880
419,1.5,480,720,351600
420,1.5,480,720,352320
421,1.5,480,720,353040
422,1.5,480,720,353760
423,1.5,480,720,354480
424,1.5,480,720,355200
425,1.5,480,720,355920
426,1.5,480,720,356640
427,1.5,480,720,357360
428,1.5,480,720,358080
429,1.5,480,720,358800
430,1.5,480,720,359520
431,1.5,480,720,360240
432,1.5,480,720,360960
433,1.5,480,720,361680
434,1.5,480,720,362400
435,1.5,480,720,363120
436,1.5,480,720,363840
437,1.5,480,720,364560
438,1.5,480,720,365280
439,1.5,480,720,366000
440,1.5,480,720,366720
441,1.5,480,720,367440
442,1.5,480,720,368160
443,1.5,480,720,368880
444,1.5,480,720,369600
445,1.5,480,720,370320
446,1.5,480,720,371040
447,1.5,480,720,371760
448,1.5,480,720,372480
449,1.5,480,720,373200
450,1.5,480,720,373920
451,1.5,480,720,374640
452,1.5,480,720,375360
453,1.5,480,720,376080
454,1.5,480,720,376800
455,1.5,480,720,377520
456,1.5,480,720,378240
457,1.5,480,720,378960
458,1.5,480,720,379680
459,1.5,480,720,380400
460,1.5,480,720,381120
461,1.5,480,720,381840
462,1.5,480,720,382560
463,1.5,480,720,383280
464,1.5,480,720,384000
465,1.5,480,720,384720
466,1.5,480,720,385440
467,1.5,480,720,386160
468,1.5,480,720,386880
469,1.5,480,720,387600
470,1.5,480,720,388320
471,1.5,480,720,389040
472,1.5,480,720,389760
473,1.5,480,720,390480
474,1.5,480,720,391200
475,1.5,480,720,391920
476,1.5,480,720,392640
477,1.5,480,720,393360
478,1.5,480,720,394080
479,1.5,480,720,394800
480,1.5,480,720,395520
481,1.5,480,720,396240
482,1.5,480,720,396960
483,1.5,480,720,397680
484,1.5,480,720,398400
485,1.5,480,720,399120
486,1.5,480,720,399840
487,1.5,480,720,400560
488,1.5,480,720,401280
489,1.5,480,720,402000
490,1.5,480,720,402720
491,1.5,480,720,403440
492,1.5,480,720,404160
493,1.5,480,720,404880
494,1.5,480,720,405600
495,1.5,480,720,406320
496,1.5,480,720,407040
497,1.5,480,720,407760
498,1.5,480,720,408480
499,1.5,480,720,409200
500,1.5,480,720,409920
501,1.5,480,720,410640
502,1.5,480,720,411360
503,1.5,480,720,412080
504,1.5,480,720,412800
505,1.5,480,720,413520
506,1.5,480,720,414240
507,1.5,480,720,414960
508,1.5,480,720,415680
509,1.5,480,720,416400
510,1.5,480,720,417120
511,1.5,480,720,417840
512,1.5,480,720,418560
513,1.5,480,720,419280
514,1.5,480,720,420000
515,1.5,480,720,420720
516,1.5,480,720,421440
517,1.5,480,720,422160
518,1.5,480,720,422880
519,1.5,480,720,423600
520,1.5,480,720,424320
521,1.5,480,720,425040
522,1.5,480,720,425760
523,1.5,480,720,426480
524,1.5,480,720,427200
525,1.5,480,720,427920
526,1.5,480,720,428640
527,1.5,480,720,429360
528,1.5,480,720,430080
529,1.5,480,720,430800
530,1.5,480,720,431520
531,1.5,480,720,432240
532,1.5,480,720,432960
533,1.5,480,720,433680
534,1.5,480,720,434400
535,1.5,480,720,435120
536,1.5,480,720,435840
537,1.5,480,720,436560
538,1.5,480,720,437280
539,1.5,480,720,438000
540,1.5,480,720,438720
541,1.5,480,720,439440
542,1.5,480,720,440160
543,1.5,480,720,440880
544,1.5,480,720,441600
545,1.5,480,720,442320
546,1.5,480,720,443040
547,1.5,480,720,443760
548,1.5,480,720,444480
549,1.5,480,720,445200
550,1.5,480,720,445920
551,1.5,480,720,446640
552,1.5,480,720,447360
553,1.5,480,720,448080
554,1.5,480,720,448800
555,1.5,480,720,449520
556,1.5,480,720,450240
557,1.5,480,720,450960
558,1.5,480,720,451680
559,1.5,480,720,452400
560,1.5,480,720,453120
561,1.5,480,720,453840
562,1.5,480,720,454560
563,1.5,480,720,455280
564,1.5,480,720,456000
565,1.5,480,720,456720
566,1.5,480,720,457440
567,1.5,480,720,458160
568,1.5,480,720,458880
569,1.5,480,720,459600
570,1.5,480,720,460320
571,1.5,480,720,461040
572,1.5,480,720,461760
573,1.5,480,720,462480
574,1.5,480,720,463200
575,1.5,480,720,463920
576,1.5,480,720,464640
577,1.5,480,720,465360
578,1.5,480,720,466080
579,1.5,480,720,466800
580,1.5,480,720,467520
581,1.5,480,720,468240
582,1.5,480,720,468960
583,1.5,480,720,469680
584,1.5,480,720,470400
585,1.5,480,720,471120
586,1.5,480,720,471840
587,1.5,480,720,472560
588,1.5,480,720,473280
589,1.5,480,720,474000
590,1.5,480,720,474720
591,1.5,480,720,475440
592,1.5,480,720,476160
593,1.5,480,720,476880
594,1.5,480,720,477600
595,1.5,480,720,478320
596,1.5,480,1680,480000
597,1.5,480,480,480480
598,1.5,480,1440,481920
599,1.5,480,1440,483360
600,1.5,480,1440,484800
601,1.5,480,1440,486240
602,1.5,480,1440,487680
603,1.5,480,1440,489120
604,1.5,480,1440,490560
605,1.5,480,1440,492000
606,1.5,480,1440,493440
607,1.5,480,1440,494880
608,1.5,480,1440,496320
609,1.5,480,1440,497760
610,1.5,480,1440,499200
611,1.5,480,1440,500640
612,1.5,480,1440,502080
613,1.5,480,1440,503520
614,1.5,480,1440,504960
615,1.5,480,1440,506400
616,1.5,480,1440,507840
617,1.5,480,1440,509280
618,1.5,480,1440,510720
619,1.5,480,1440,512160
620,1.5,480,1440,513600
621,1.5,480,1440,515040
622,1.5,480,1440,516480
623,1.5,480,1440,517920
624,1.5,480,1440,519360
625,1.5,480,1440,520800
626,1.5,480,1440,522240
627,1.5,480,1440,523680
628,1.5,480,1440,525120
629,1.5,480,1440,526560
630,1.5,480,1440,528000
631,1.5,480,1440,529440
632,1.5,480,1440,530880
633,1.5,480,1440,532320
634,1.5,480,1440,533760
635,1.5,480,1440,535200
636,1.5,480,1440,536640
637,1.5,480,1440,538080
638,1.5,480,1440,539520
639,1.5,480,1440,540960
640,1.5,480,1440,542400
641,1.5,480,1440,543840
642,1.5,480,1440,545280
643,1.5,480,1440,546720
644,1.5,480,1440,548160
645,1.5,480,1440,549600
646,1.5,480,1440,551040
647,1.5,480,1440,552480
648,1.5,480,1440,553920
649,1.5,480,1440,555360
650,1.5,480,1440,556800
651,1.5,480,1440,558240
652,1.5,480,1440,559680
653,1.5,480,1440,561120
654,1.5,480,1440,562560
655,1.5,480,1440,564000
656,1.5,480,1440,565440
657,1.5,480,1440,566880
658,1.5,480,1440,568320
659,1.5,480,1440,569760
660,1.5,480,1440,571200
661,1.5,480,1440,572640
662,1.5,480,1440,574080
663,1.5,480,1440,575520
664,1.5,480,1440,576960
665,1.5,480,1440,578400
666,1.5,480,1440,579840
667,1.5,480,1440,581280
668,1.5,480,1440,582720
669,1.5,480,1440,584160
670,1.5,480,1440,585600
671,1.5,480,1440,587040
672,1.5,480,1440,588480
673,1.5,480,1440,589920
674,1.5,480,1440,591360
675,1.5,480,1440,592800
676,1.5,480,1440,594240
677,1.5,480,1440,595680
678,1.5,480,1440,597120
679,1.5,480,1440,598560
680,1.5,480,1440,600000
681,1.5,480,1440,601440
682,1.5,480,1440,602880
683,1.5,480,1440,604320
684,1.5,480,1440,605760
685,1.5,480,1440,607200
686,1.5,480,1440,608640
687,1.5,480,1440,610080
688,1.5,480,1440,611520
689,1.5,480,1440,612960
690,1.5,480,1440,614400
691,1.5,480,1440,615840
692,1.5,480,1440,617280
693,1.5,480,1440,618720
694,1.5,480,1440,620160
695,1.5,480,1440,621600
696,1.5,480,1440,623040
697,1.5,480,1440,624480
698,1.5,480,1440,625920
699,1.5,480,1440,627360
700,1.5,480,1440,628800
701,1.5,480,1440,630240
702,1.5,480,1440,631680
703,1.5,480,1440,633120
704,1.5,480,1440,634560
705,1.5,480,1440,636000
706,1.5,480,1440,637440
707,1.5,480,1440,638880
708,1.5,480,1440,640320
709,1.5,480,1440,641760
710,1.5,480,1440,643200
711,1.5,480,1440,644640
712,1.5,480,1440,646080
713,1.5,480,1440,647520
714,1.5,480,1440,648960
715,1.5,480,1440,650400
716,1.5,480,1440,651840
717,1.5,480,1440,653280
718,1.5,480,1440,654720
719,1.5,480,1440,656160
720,1.5,480,1440,657600
721,1.5,480,1440,659040
722,1.5,480,1440,660480
723,1.5,480,1440,661920
724,1.5,480,1440,663360
725,1.5,480,1440,664800
726,1.5,480,1440,666240
727,1.5,480,1440,667680
728,1.5,480,1440,669120
729,1.5,480,1440,670560
730,1.5,480,1440,672000
731,1.5,480,1440,673440
732,1.5,480,1440,674880
733,1.5,480,1440,676320
734,1.5,480,1440,677760
735,1.5,480,1440,679200
736,1.5,480,1440,680640
737,1.5,480,1440,682080
738,1.5,480,1440,683520
739,1.5,480,1440,684960
740,1.5,480,1440,686400
741,1.5,480,1440,687840
742,1.5,480,1440,689280
743,1.5,480,1440,690720
744,1.5,480,1440,692160
745,1.5,480,1440,693600
746,1.5,480,1440,695040
747,1.5,480,1440,696480
748,1.5,480,1440,697920
749,1.5,480,1440,699360
750,1.5,480,1440,700800
751,1.5,480,1440,702240
752,1.5,480,1440,703680
753,1.5,480,1440,705120
754,1.5,480,1440,706560
755,1.5,480,1440,708000
756,1.5,480,1440,709440
757,1.5,480,1440,710880
758,1.5,480,1440,712320
759,1.5,480,1440,713760
760,1.5,480,1440,715200
761,1.5,480,1440,716640
762,1.5,480,1440,718080
763,1.5,480,1440,719520
764,1.5,480,1440,720960
765,1.5,480,1440,721920
766,1.5,480,1920,723840
767,1.5,480,960,724800
768,1.5,480,960,725760
769,1.5,480,960,726720
770,1.5,480,960,727680
771,1.5,480,960,728640
772,1.5,480,960,729600
773,1.5,480,960,730560
774,1.5,480,960,731520
775,1.5,480,960,732480
776,1.5,480,960,733440
777,1.5,480,960,734400
778,1.5,480,960,735360
779,1.5,480,960,736320
780,1.5,480,960,737280
781,1.5,480,960,738240
782,1.5,480,960,739200
783,1.5,480,960,740160
784,1.5,480,960,741120
785,1.5,480,960,742080
786,1.5,480,960,743040
787,1.5,480,960,744000
788,1.5,480,960,744960
789,1.5,480,960,745920
790,1.5,480,960,746880
791,1.5,480,960,747840
792,1.5,480,960,748800
793,1.5,480,960,749760
794,1.5,480,960,750720
795,1.5,480,960,751680
796,1.5,480,960,752640
797,1.5,480,960,753600
798,1.5,480,960,754560
799,1.5,480,960,755520
800,1.5,480,960,756480
801,1.5,480,960,757440
802,1.5,480,960,758400
803,1.5,480,960,759360
804,1.5,480,960,760320
805,1.5,480,960,761280
806,1.5,480,960,762240
807,1.5,480,960,763200
808,1.5,480,960,764160
809,1.5,480,960,765120
810,1.5,480,960,766080
811,1.5,480,960,767040
812,1.5,480,960,768000
813,1.5,480,960,768960
814,1.5,480,960,769920
815,1.5,480,960,770880
816,1.5,480,960,771840
817,1.5,480,960,772800
818,1.5,480,960,773760
819,1.5,480,960,774720
820,1.5,480,960,775680
821,1.5,480,960,776640
822,1.5,480,960,777600
823,1.5,480,960,778560
824,1.5,480,960,779520
825,1.5,480,960,780480
826,1.5,480,960,781440
827,1.5,480,960,782400
828,1.5,480,960,783360
829,1.5,480,960,784320
830,1.5,480,960,785280
831,1.5,480,960,786240
832,1.5,480,960,787200
833,1.5,480,960,788160
834,1.5,480,960,789120
835,1.5,480,960,790080
836,1.5,480,960,791040
837,1.5,480,960,792000
838,1.5,480,960,792960
839,1.5,480,960,793920
840,1.5,480,960,794880
841,1.5,480,960,795840
842,1.5,480,960,796800
843,1.5,480,960,797760
844,1.5,480,960,798720
845,1.5,480,960,799680
846,1.5,480,960,800640
847,1.5,480,960,801600
848,1.5,480,960,802560
849,1.5,480,960,803520
850,1.5,480,960,804480
851,1.5,480,960,805440
852,1.5,480,960,806400
853,1.5,480,960,807360
854,1.5,480,960,808320
855,1.5,480,960,809280
856,1.5,480,960,810240
857,1.5,480,960,811200
858,1.5,480,960,812160
859,1.5,480,960,813120
860,1.5,480,960,814080
861,1.5,480,960,815040
862,1.5,480,960,816000
863,1.5,480,960,816960
864,1.5,480,960,817920
865,1.5,480,960,818880
866,1.5,480,960,819840
867,1.5,480,960,820800
868,1.5,480,960,821760
869,1.5,480,960,822720
870,1.5,480,960,823680
871,1.5,480,960,824640
872,1.5,480,960,825600
873,1.5,480,960,826560
874,1.5,480,960,827520
875,1.5,480,960,828480
876,1.5,480,960,829440
877,1.5,480,960,830400
878,1.5,480,960,831360
879,1.5,480,960,832320
880,1.5,480,960,833280
881,1.5,480,960,834240
882,1.5,480,960,835200
883,1.5,480,960,836160
884,1.5,480,960,837120
885,1.5,480,960,838080
886,1.5,480,960,839040
887,1.5,480,960,840000
888,1.5,480,960,840960
889,1.5,480,960,841920
890,1.5,480,960,842880
891,1.5,480,960,843840
892,1.5,480,960,844800
893,1.5,480,960,845760
894,1.5,480,960,846720
895,1.5,480,960,847680
896,1.5,480,960,848640
897,1.5,480,960,849600
898,1.5,480,960,850560
899,1.5,480,960,851520
900,1.5,480,960,852480
901,1.5,480,960,853440
902,1.5,480,960,854400
903,1.5,480,960,855360
904,1.5,480,960,856320
905,1.5,480,960,857280
906,1.5,480,960,858240
907,1.5,480,960,859200
908,1.5,480,960,860160
909,1.5,480,960,861120
910,1.5,480,960,862080
911,1.5,480,960,863040
912,1.5,480,960,864000
913,1.5,480,960,864960
914,1.5,480,960,865920
915,1.5,480,960,866880
916,1.5,480,960,867840
917,1.5,480,960,868800
918,1.5,480,960,869760
919,1.5,480,960,870720
920,1.5,480,720,871440
921,1.5,480,720,872160
922,1.5,480,720,872880
923,1.5,480,720,873600
924,1.5,480,960,874560
925,1.5,480,960,875520
926,1.5,480,960,876480
927,1.5,480,960,877440
928,1.5,480,960,878400
929,1.5,480,960,879360
930,1.5,480,960,880320
931,1.5,480,960,881280
932,1.5,480,960,882240
933,1.5,480,960,883200
934,1.5,480,960,884160
935,1.5,480,960,885120
936,1.5,480,960,886080
937,1.5,480,960,887040
938,1.5,480,960,888000
939,1.5,480,960,888960
940,1.5,480,960,889920
941,1.5,480,960,890880
942,1.5,480,960,891840
943,1.5,480,960,892800
944,1.5,480,960,893760
945,1.5,480,960,894720
946,1.5,480,960,895680
947,1.5,480,960,896640
948,1.5,480,960,897600
949,1.5,480,960,898560
950,1.5,480,960,899520
951,1.5,480,960,900480
