Orch File,Name,..\..\Data\FullOrch.csv,Date,9/30/2015 12:44:24 PM,md5,45653674,version,1
Real Times File,Name,..\..\Data\Movement02Midi\Movement02Timing.csv,Date,9/17/2015 11:46:44 AM,md5,27973187,version,2
Measures Times File,Name,..\..\Data\Movement02Midi\Movement02Measures.csv,Date,9/3/2015 10:14:48 AM,md5,50833863,version,1
MIDI File,Name,..\..\Data\Movement02Midi\Movement02Timp.mid,Date,5/23/2015 8:15:28 PM,md5,2883140
Start Frame,End Frame,Note,Volume
0,364,0,0
365,373,53,127
374,375,41,127
376,381,41,127
382,1218,0,0
1219,1224,53,127
1225,1234,0,0
1235,1240,53,127
1241,1267,0,0
1268,1273,53,127
1274,1300,0,0
1301,1306,53,127
1307,1333,0,0
1334,1339,53,127
1340,1366,0,0
1367,1372,53,127
1373,1399,0,0
1400,1405,53,127
1406,1409,0,0
1410,1414,53,127
1415,1419,53,127
1420,1463,0,0
1464,1469,53,127
1470,1474,53,127
1475,1480,53,127
1481,2107,0,0
2108,2112,53,127
2113,2115,0,0
2116,2118,41,127
2119,2122,41,127
2123,2124,0,0
2125,2127,53,127
2128,3565,0,0
3566,3571,53,127
3572,3581,0,0
3582,3588,53,127
3589,3615,0,0
3616,3621,53,127
3622,3649,0,0
3650,3655,53,127
3656,3682,0,0
3683,3689,53,127
3690,3716,0,0
3717,3722,53,127
3723,3750,0,0
3751,3756,53,127
3757,3760,0,0
3761,3766,53,127
3767,3772,53,127
3773,3820,0,0
3821,3826,53,127
3827,3831,53,127
3832,3836,53,127
3837,4470,0,0
4471,4475,53,127
4476,4478,0,0
4479,4481,41,127
4482,4485,41,127
4486,4487,0,0
4488,4491,53,127
4492,5961,0,0
5962,5971,53,127
5972,5974,41,127
5975,5979,41,127
5980,6012,0,0
6013,6021,53,127
6022,6024,41,127
6025,6029,41,127
6030,6061,0,0
6062,6070,53,127
6071,6072,41,127
6073,6077,41,127
6078,6109,0,0
6110,6118,53,127
6119,6120,41,127
6121,6125,41,127
6126,6173,0,0
6174,6182,53,50
6183,6184,41,50
6185,6190,41,50
6191,6816,0,0
6817,6825,53,50
6826,6827,41,50
6828,6832,41,50
6833,6945,0,0
6946,6954,53,50
6955,6956,41,53
6957,6961,41,54
6962,7008,0,0
7009,7016,53,75
7017,7019,41,78
7020,7024,41,79
7025,7069,0,0
7070,7078,53,101
7079,7081,41,104
7082,7086,41,105
7087,7094,53,107
7095,7097,41,110
7098,7102,41,112
7103,7110,53,114
7111,7112,41,117
7113,7118,41,118
7119,7126,53,120
7127,7128,41,123
7129,7133,41,124
7134,7142,53,127
7143,7144,41,127
7145,7149,41,127
7150,7157,53,127
7158,7160,41,127
7161,7165,41,127
7166,7173,53,127
7174,7176,41,127
7177,7181,41,127
7182,7189,53,127
7190,7192,41,127
7193,7197,41,127
7198,7199,53,127
7200,7200,0,0
7201,7202,53,127
7203,7203,0,0
7204,7204,53,127
7205,7205,0,0
7206,7208,53,127
7209,7210,53,127
7211,7213,53,127
7214,7217,0,0
7218,7223,53,127
7224,7228,53,127
7229,7234,53,127
7235,7239,53,127
7240,7244,53,127
7245,7249,53,127
7250,7255,53,127
7256,7260,53,127
7261,7265,53,127
7266,7271,53,127
7272,7276,53,127
7277,7281,53,127
7282,7286,53,127
7287,7292,53,127
7293,7297,53,127
7298,7302,53,127
7303,7307,53,127
7308,7313,53,127
7314,7318,53,127
7319,7323,53,127
7324,7329,53,127
7330,7334,53,127
7335,7339,53,127
7340,7344,53,127
7345,7350,53,127
7351,7355,53,127
7356,7360,53,127
7361,7365,53,127
7366,7371,53,127
7372,7376,53,127
7377,7381,53,127
7382,7387,53,127
7388,7481,0,0
7482,7490,53,127
7491,7492,41,127
7493,7497,41,127
7498,7507,53,127
7508,7510,41,127
7511,7516,41,127
7517,7526,53,127
7527,7529,41,127
7530,7536,41,127
7537,7546,53,127
7547,7549,41,127
7550,7555,41,127
7556,7565,53,127
7566,7568,41,127
7569,7574,41,127
7575,7584,53,127
7585,7587,41,127
7588,7593,41,127
7594,7600,53,127
7601,8300,0,0
8301,8306,53,127
8307,8310,53,127
8311,8358,0,0
8359,8364,53,127
8365,8370,53,127
8371,8428,0,0
8429,8437,53,127
8438,8440,53,127
8441,8445,53,127
8446,8526,0,0
8527,8533,53,127
8534,8543,0,0
8544,8550,53,127
8551,8728,0,0
8729,8735,53,100
8736,8761,0,0
8762,8768,53,100
8769,8798,0,0
8799,8805,53,100
8806,8834,0,0
8835,8841,53,100
8842,8871,0,0
8872,8878,53,100
8879,8907,0,0
8908,8914,53,100
8915,9026,0,0
9027,9032,41,50
9033,9035,0,0
9036,9037,53,50
9038,9038,0,0
9039,9042,53,50
9043,9044,0,0
9045,9048,53,50
9049,9131,0,0
9132,9136,41,50
9137,9140,0,0
9141,9142,53,50
9143,9143,0,0
9144,9146,53,50
9147,9148,0,0
9149,9152,53,50
9153,9166,0,0
9167,9171,41,50
9172,9175,0,0
9176,9177,53,50
9178,9181,53,50
9182,9183,0,0
9184,9187,53,50
9188,9462,0,0
9463,9471,53,59
9472,9473,41,64
9474,9478,41,66
9479,9493,0,0
9494,9501,53,78
9502,9503,41,83
9504,9508,41,85
9509,9522,0,0
